PetId,EnrollDate,CancelDate,Species,Breed,AgeAtEnroll
8542,2012-06-06,2013-01-21,Dog,Mixed Breed,8 weeks to 12 months old
8543,2014-05-28,2016-02-08,Cat,Mixed Breed,4 years old
8544,2014-12-08,,Cat,Mixed Breed,8 weeks to 12 months old
8545,2013-03-08,,Dog,Mixed Breed,8 weeks to 12 months old
8546,2014-04-26,,Cat,Mixed Breed,3 years old
8547,2015-01-05,2015-01-19,Dog,Mixed Breed,8 weeks to 12 months old
8548,2016-09-21,2019-09-20,Dog,Golden Retriever,8 weeks to 12 months old
8549,2016-10-21,,Dog,Mixed Breed,8 weeks to 12 months old
8550,2016-08-11,,Dog,Mixed Breed,8 weeks to 12 months old
8551,2015-12-22,2016-08-23,Dog,Chihuahua,3 years old
8552,2015-11-14,,Cat,Mixed Breed,4 years old
8553,2013-08-10,,Dog,Mixed Breed,2 years old
8554,2013-07-12,2015-01-27,Cat,Mixed Breed,1 year old
8555,2018-07-26,,Cat,Mixed Breed,4 years old
8556,2014-08-10,,Dog,Mixed Breed,8 weeks to 12 months old
8557,2019-09-09,,Cat,Mixed Breed,0-7 weeks old
8558,2018-06-21,,Cat,Mixed Breed,8 weeks to 12 months old
8559,2013-10-15,,Dog,Mixed Breed,8 weeks to 12 months old
8560,2016-07-01,,Cat,Mixed Breed,8 weeks to 12 months old
8561,2019-06-26,,Cat,Mixed Breed,8 weeks to 12 months old
8562,2011-01-30,2017-01-25,Dog,Mixed Breed,8 years old
8563,2017-09-29,,Cat,Mixed Breed,3 years old
8564,2015-10-17,,Cat,Mixed Breed,8 weeks to 12 months old
8565,2014-10-08,,Dog,Mixed Breed,1 year old
8566,2012-06-05,,Dog,Golden Retriever,4 years old
8567,2013-10-14,,Dog,Mixed Breed,8 weeks to 12 months old
8568,2015-06-19,2019-07-08,Cat,Mixed Breed,8 weeks to 12 months old
8569,2017-08-08,,Cat,Mixed Breed,8 weeks to 12 months old
8570,2018-01-15,2019-11-19,Dog,French Bulldog,8 weeks to 12 months old
8571,2014-10-30,2019-08-21,Dog,Mixed Breed,1 year old
8572,2010-07-15,2014-04-11,Dog,Chihuahua,8 weeks to 12 months old
8573,2019-07-31,,Cat,Mixed Breed,8 weeks to 12 months old
8574,2018-03-05,,Cat,Mixed Breed,2 years old
8575,2014-11-25,,Dog,Mixed Breed,8 weeks to 12 months old
8576,2016-03-18,,Dog,Mixed Breed,8 weeks to 12 months old
8577,2018-10-30,,Dog,French Bulldog,8 weeks to 12 months old
8578,2011-01-14,,Dog,Mixed Breed,8 weeks to 12 months old
8579,2015-05-19,,Dog,Mixed Breed,8 weeks to 12 months old
8580,2013-06-26,2015-06-30,Cat,Mixed Breed,5 years old
8581,2014-08-29,2016-11-11,Cat,Mixed Breed,1 year old
8582,2018-10-09,,Cat,Mixed Breed,1 year old
8583,2018-03-22,,Cat,Mixed Breed,10 years old
8584,2014-12-05,2018-07-06,Dog,Golden Retriever,7 years old
8585,2013-03-01,,Cat,Mixed Breed,8 weeks to 12 months old
8586,2016-03-11,,Dog,Mixed Breed,1 year old
8587,2016-05-15,2016-05-15,Cat,Mixed Breed,8 weeks to 12 months old
8588,2014-06-20,2015-08-06,Dog,Mixed Breed,3 years old
8589,2012-02-27,2018-03-01,Dog,Mixed Breed,1 year old
8590,2016-02-08,,Dog,Chihuahua,1 year old
8591,2010-09-29,2011-08-19,Dog,Mixed Breed,1 year old
8592,2013-09-30,2015-10-01,Dog,Mixed Breed,8 weeks to 12 months old
8593,2011-11-26,2012-10-15,Dog,Mixed Breed,6 years old
8594,2010-12-06,,Dog,Mixed Breed,2 years old
8595,2013-01-18,,Dog,Mixed Breed,8 weeks to 12 months old
8596,2014-02-28,2014-12-30,Cat,Mixed Breed,7 years old
8597,2012-04-17,2012-08-25,Dog,Mixed Breed,3 years old
8598,2014-01-09,2014-01-28,Dog,Mixed Breed,8 weeks to 12 months old
8599,2014-01-25,,Dog,Mixed Breed,7 years old
8600,2014-11-02,2014-11-18,Dog,Mixed Breed,8 weeks to 12 months old
8601,2014-03-25,2014-05-21,Cat,Mixed Breed,8 weeks to 12 months old
8602,2014-06-20,2015-08-04,Cat,Mixed Breed,4 years old
8603,2013-07-10,,Cat,Mixed Breed,4 years old
8604,2017-06-09,,Dog,Golden Retriever,8 weeks to 12 months old
8605,2014-10-03,,Dog,Golden Retriever,8 weeks to 12 months old
8606,2018-04-27,2018-08-07,Dog,Mixed Breed,1 year old
8607,2017-08-31,,Dog,Great Dane,8 weeks to 12 months old
8608,2015-08-21,2017-08-14,Dog,Mixed Breed,8 weeks to 12 months old
8609,2019-04-19,,Cat,Mixed Breed,5 years old
8610,2017-04-19,2019-08-23,Dog,Golden Retriever,8 weeks to 12 months old
8611,2016-05-09,2017-04-10,Dog,Mixed Breed,1 year old
8612,2017-01-10,2018-03-06,Dog,Golden Retriever,8 weeks to 12 months old
8613,2014-10-01,2016-09-22,Dog,Mixed Breed,8 weeks to 12 months old
8614,2018-12-07,2019-02-07,Cat,Mixed Breed,3 years old
8615,2018-03-14,,Cat,Mixed Breed,6 years old
8616,2014-07-09,,Dog,Mixed Breed,8 weeks to 12 months old
8617,2010-08-09,2018-11-22,Cat,Mixed Breed,8 weeks to 12 months old
8618,2015-04-25,2015-04-26,Cat,Mixed Breed,13 years old
8619,2016-09-17,,Dog,Mixed Breed,8 weeks to 12 months old
8620,2010-11-09,,Dog,Golden Retriever,8 weeks to 12 months old
8621,2013-07-28,,Cat,Mixed Breed,2 years old
8622,2018-07-01,2019-10-01,Cat,Mixed Breed,7 years old
8623,2019-08-20,,Dog,Golden Retriever,8 weeks to 12 months old
8624,2017-07-11,2018-07-16,Cat,Mixed Breed,8 weeks to 12 months old
8625,2019-01-09,,Cat,Mixed Breed,8 weeks to 12 months old
8626,2016-02-04,2017-07-17,Dog,Mixed Breed,2 years old
8627,2016-09-04,2017-08-02,Dog,Mixed Breed,8 weeks to 12 months old
8628,2013-03-24,,Dog,Mixed Breed,8 weeks to 12 months old
8629,2018-01-03,,Cat,Mixed Breed,8 weeks to 12 months old
8630,2014-08-22,2016-05-17,Cat,Mixed Breed,2 years old
8631,2018-04-14,,Dog,Great Dane,8 weeks to 12 months old
8632,2018-12-23,,Cat,Mixed Breed,1 year old
8633,2018-07-18,,Dog,Golden Retriever,8 weeks to 12 months old
8634,2018-08-30,2019-03-18,Dog,Golden Retriever,8 weeks to 12 months old
8635,2016-03-02,2017-01-13,Dog,Mixed Breed,10 years old
8636,2016-03-15,2017-11-27,Dog,Golden Retriever,8 weeks to 12 months old
8637,2016-05-20,2017-06-22,Dog,Mixed Breed,2 years old
8638,2015-12-07,2016-11-22,Dog,Mixed Breed,8 weeks to 12 months old
8639,2009-11-24,2013-11-29,Dog,Mixed Breed,8 weeks to 12 months old
8640,2019-08-25,,Dog,Mixed Breed,0-7 weeks old
8641,2013-06-27,,Cat,Mixed Breed,7 years old
8642,2015-03-12,,Dog,Mixed Breed,3 years old
8643,2018-05-31,2019-09-19,Dog,French Bulldog,8 weeks to 12 months old
8644,2012-02-23,,Dog,Mixed Breed,4 years old
8645,2015-05-23,,Dog,Mixed Breed,3 years old
8646,2019-05-12,,Cat,Mixed Breed,3 years old
8647,2018-01-17,2018-01-30,Dog,Chihuahua,8 weeks to 12 months old
8648,2018-08-28,2018-11-07,Cat,Mixed Breed,8 weeks to 12 months old
8649,2018-09-05,,Dog,French Bulldog,8 weeks to 12 months old
8650,2015-03-20,2018-02-28,Cat,Mixed Breed,12 years old
8651,2012-04-20,2018-08-14,Cat,Mixed Breed,8 weeks to 12 months old
8652,2012-05-30,,Cat,Mixed Breed,8 years old
8653,2013-05-31,,Cat,Mixed Breed,8 weeks to 12 months old
8654,2013-11-15,2018-08-20,Dog,Mixed Breed,6 years old
8655,2019-05-03,,Cat,Mixed Breed,5 years old
8656,2019-09-26,,Cat,Mixed Breed,1 year old
8657,2019-02-13,,Dog,Golden Retriever,1 year old
8658,2014-06-15,2014-06-17,Cat,Mixed Breed,8 weeks to 12 months old
8659,2018-12-22,2019-02-28,Dog,Golden Retriever,8 weeks to 12 months old
8660,2014-05-20,2018-04-17,Cat,Mixed Breed,12 years old
8661,2015-07-14,2018-04-02,Dog,Mixed Breed,8 years old
8662,2019-06-20,2019-07-08,Dog,French Bulldog,8 weeks to 12 months old
8663,2016-01-05,,Dog,Mixed Breed,8 weeks to 12 months old
8664,2010-02-28,2019-07-28,Dog,Golden Retriever,3 years old
8665,2015-04-03,2017-03-30,Dog,Mixed Breed,8 weeks to 12 months old
8666,2016-10-11,2016-10-12,Dog,Golden Retriever,8 weeks to 12 months old
8667,2015-04-22,2015-10-28,Dog,Golden Retriever,8 weeks to 12 months old
8668,2018-12-20,2019-09-23,Dog,French Bulldog,8 weeks to 12 months old
8669,2010-11-30,,Dog,Mixed Breed,8 weeks to 12 months old
8670,2018-08-07,,Dog,Golden Retriever,2 years old
8671,2012-09-14,,Cat,Mixed Breed,3 years old
8672,2016-07-26,2017-02-20,Cat,Mixed Breed,8 weeks to 12 months old
8673,2015-07-19,,Dog,Mixed Breed,8 weeks to 12 months old
8674,2013-12-08,2015-02-13,Cat,Mixed Breed,8 weeks to 12 months old
8675,2018-07-28,2018-11-28,Cat,Mixed Breed,13 years old
8676,2016-01-19,2017-11-30,Dog,Mixed Breed,8 weeks to 12 months old
8677,2018-03-24,,Cat,Mixed Breed,1 year old
8678,2012-09-01,,Dog,Mixed Breed,2 years old
8679,2012-01-05,2019-01-31,Cat,Mixed Breed,8 years old
8680,2012-06-15,,Dog,Mixed Breed,1 year old
8681,2010-08-09,2016-12-26,Dog,Mixed Breed,8 weeks to 12 months old
8682,2015-05-28,2017-08-08,Dog,Mixed Breed,6 years old
8683,2013-03-01,,Dog,Mixed Breed,8 weeks to 12 months old
8684,2012-03-16,2018-12-10,Dog,Mixed Breed,1 year old
8685,2015-09-17,,Cat,Mixed Breed,8 weeks to 12 months old
8686,2018-10-01,,Cat,Mixed Breed,7 years old
8687,2015-12-19,2016-01-22,Cat,Mixed Breed,3 years old
8688,2014-12-18,2015-01-28,Dog,Mixed Breed,12 years old
8689,2019-03-01,,Cat,Mixed Breed,1 year old
8690,2017-12-17,,Cat,Mixed Breed,8 weeks to 12 months old
8691,2018-03-06,2018-03-07,Cat,Mixed Breed,8 weeks to 12 months old
8692,2018-12-03,2019-11-11,Dog,Golden Retriever,8 weeks to 12 months old
8693,2016-08-06,,Dog,Mixed Breed,8 weeks to 12 months old
8694,2014-05-21,,Cat,Mixed Breed,8 weeks to 12 months old
8695,2016-12-02,2018-12-21,Cat,Mixed Breed,2 years old
8696,2019-06-15,,Dog,Golden Retriever,1 year old
8697,2016-12-13,,Dog,Chihuahua,9 years old
8698,2018-04-18,,Cat,Mixed Breed,1 year old
8699,2011-08-17,,Dog,Mixed Breed,1 year old
8700,2018-04-11,,Cat,Mixed Breed,8 weeks to 12 months old
8701,2015-03-01,,Cat,Mixed Breed,1 year old
8702,2013-12-11,,Cat,Mixed Breed,8 weeks to 12 months old
8703,2014-04-08,,Cat,Mixed Breed,3 years old
8704,2012-05-03,2015-05-01,Dog,Mixed Breed,2 years old
8705,2016-12-15,2017-08-21,Cat,Mixed Breed,4 years old
8706,2014-03-01,,Cat,Mixed Breed,8 weeks to 12 months old
8707,2019-04-18,,Dog,Chihuahua,1 year old
8708,2011-12-26,2013-10-07,Dog,Mixed Breed,5 years old
8709,2014-02-04,,Cat,Mixed Breed,1 year old
8710,2013-07-22,,Cat,Mixed Breed,12 years old
8711,2016-11-29,2017-12-07,Dog,Mixed Breed,6 years old
8712,2012-06-10,2013-08-14,Dog,Mixed Breed,3 years old
8713,2014-01-15,2015-09-29,Cat,Mixed Breed,8 weeks to 12 months old
8714,2014-11-04,,Dog,Chihuahua,2 years old
8715,2018-08-16,,Dog,Chihuahua,1 year old
8716,2013-02-11,2013-02-14,Cat,Mixed Breed,4 years old
8717,2016-06-26,2017-02-23,Cat,Mixed Breed,8 weeks to 12 months old
8718,2015-07-13,2015-08-20,Cat,Mixed Breed,8 weeks to 12 months old
8719,2015-05-27,,Cat,Mixed Breed,2 years old
8720,2016-05-19,,Dog,Mixed Breed,8 weeks to 12 months old
8721,2013-04-05,2019-03-15,Dog,Mixed Breed,4 years old
8722,2011-01-01,2017-12-06,Dog,Mixed Breed,2 years old
8723,2014-04-01,2015-01-30,Dog,Mixed Breed,10 years old
8724,2014-07-10,,Cat,Mixed Breed,8 weeks to 12 months old
8725,2017-04-03,,Dog,Mixed Breed,2 years old
8726,2015-04-26,,Dog,Mixed Breed,8 weeks to 12 months old
8727,2017-05-08,2017-05-08,Cat,Mixed Breed,8 weeks to 12 months old
8728,2010-08-06,2010-12-30,Dog,Great Dane,8 weeks to 12 months old
8729,2017-03-15,2018-06-15,Dog,Chihuahua,11 years old
8730,2013-10-08,,Dog,Mixed Breed,8 weeks to 12 months old
8731,2015-07-07,,Dog,Golden Retriever,8 weeks to 12 months old
8732,2017-09-30,,Dog,Golden Retriever,8 weeks to 12 months old
8733,2019-08-27,,Cat,Mixed Breed,1 year old
8734,2015-06-27,,Dog,Mixed Breed,8 weeks to 12 months old
8735,2017-12-22,2017-12-23,Cat,Mixed Breed,7 years old
8736,2017-05-11,2017-06-26,Cat,Mixed Breed,1 year old
8737,2015-07-12,,Dog,Mixed Breed,8 weeks to 12 months old
8738,2019-03-14,,Dog,Mixed Breed,8 weeks to 12 months old
8739,2012-02-10,2013-08-14,Dog,Mixed Breed,1 year old
8740,2011-02-26,2012-06-01,Cat,Mixed Breed,1 year old
8741,2010-02-23,,Dog,Mixed Breed,8 weeks to 12 months old
8742,2012-06-06,,Cat,Mixed Breed,8 weeks to 12 months old
8743,2014-11-24,2016-08-31,Dog,Mixed Breed,12 years old
8744,2012-11-23,,Dog,Mixed Breed,8 weeks to 12 months old
8745,2017-06-29,2019-09-18,Cat,Mixed Breed,8 weeks to 12 months old
8746,2019-08-09,2019-10-16,Cat,Mixed Breed,8 years old
8747,2015-02-25,2016-12-02,Dog,Mixed Breed,8 weeks to 12 months old
8748,2016-02-26,2016-05-18,Dog,Mixed Breed,3 years old
8749,2019-05-20,,Dog,Golden Retriever,8 weeks to 12 months old
8750,2010-06-24,2015-01-27,Dog,Mixed Breed,8 weeks to 12 months old
8751,2010-10-03,2014-10-20,Dog,Mixed Breed,8 weeks to 12 months old
8752,2014-04-24,2014-11-10,Dog,Mixed Breed,8 weeks to 12 months old
8753,2014-11-26,2016-07-13,Dog,Mixed Breed,8 weeks to 12 months old
8754,2010-03-04,2011-09-19,Dog,Mixed Breed,13 years old
8755,2011-12-30,2012-07-02,Dog,Mixed Breed,8 weeks to 12 months old
8756,2012-01-10,2015-08-07,Dog,Mixed Breed,1 year old
8757,2016-01-18,,Dog,Mixed Breed,8 weeks to 12 months old
8758,2013-11-22,,Dog,Mixed Breed,8 weeks to 12 months old
8759,2013-11-28,,Dog,Mixed Breed,5 years old
8760,2014-04-14,2019-03-22,Dog,Mixed Breed,8 weeks to 12 months old
8761,2017-05-03,2017-08-04,Cat,Mixed Breed,6 years old
8762,2018-01-28,,Cat,Mixed Breed,3 years old
8763,2012-06-18,2013-05-21,Cat,Mixed Breed,1 year old
8764,2018-06-11,,Cat,Mixed Breed,10 years old
8765,2011-07-22,2015-06-20,Dog,Great Dane,4 years old
8766,2014-08-24,,Dog,Golden Retriever,8 weeks to 12 months old
8767,2013-06-25,2016-05-19,Dog,Mixed Breed,8 weeks to 12 months old
8768,2019-05-21,2019-06-28,Dog,French Bulldog,8 weeks to 12 months old
8769,2019-09-29,,Cat,Mixed Breed,8 weeks to 12 months old
8770,2014-10-07,2015-02-01,Cat,Mixed Breed,7 years old
8771,2018-06-15,,Cat,Mixed Breed,8 weeks to 12 months old
8772,2018-12-03,,Dog,Chihuahua,1 year old
8773,2019-10-08,,Cat,Mixed Breed,2 years old
8774,2017-06-02,2018-08-24,Cat,Mixed Breed,8 weeks to 12 months old
8775,2018-09-03,2019-01-28,Dog,French Bulldog,2 years old
8776,2010-10-11,2012-05-17,Cat,Ragdoll,8 weeks to 12 months old
8777,2017-12-31,,Dog,Chihuahua,8 weeks to 12 months old
8778,2012-12-25,,Dog,Mixed Breed,8 weeks to 12 months old
8779,2017-10-07,2018-09-23,Cat,Mixed Breed,8 weeks to 12 months old
8780,2014-10-15,,Dog,Golden Retriever,8 weeks to 12 months old
8781,2018-11-15,,Cat,Mixed Breed,8 weeks to 12 months old
8782,2011-04-22,2012-06-28,Dog,Mixed Breed,2 years old
8783,2019-01-25,,Dog,Golden Retriever,2 years old
8784,2013-12-21,,Dog,Mixed Breed,6 years old
8785,2010-05-31,2017-09-01,Cat,Mixed Breed,8 weeks to 12 months old
8786,2015-05-04,,Dog,Mixed Breed,8 weeks to 12 months old
8787,2014-03-31,2014-06-05,Dog,Mixed Breed,8 weeks to 12 months old
8788,2012-03-09,,Dog,Mixed Breed,8 weeks to 12 months old
8789,2018-11-30,2019-01-10,Dog,Chihuahua,1 year old
8790,2014-05-20,2014-07-01,Cat,Ragdoll,7 years old
8791,2013-05-19,2013-05-20,Dog,Mixed Breed,8 weeks to 12 months old
8792,2014-03-26,2017-11-07,Cat,Mixed Breed,3 years old
8793,2013-01-04,,Cat,Mixed Breed,3 years old
8794,2016-03-15,,Dog,Golden Retriever,8 weeks to 12 months old
8795,2016-12-27,,Cat,Mixed Breed,8 weeks to 12 months old
8796,2013-07-11,2015-10-21,Dog,Mixed Breed,1 year old
8797,2017-08-31,2018-09-27,Cat,Mixed Breed,8 weeks to 12 months old
8798,2015-11-07,2015-12-15,Cat,Mixed Breed,4 years old
8799,2016-02-26,,Dog,Mixed Breed,8 weeks to 12 months old
8800,2019-01-22,,Cat,Mixed Breed,4 years old
8801,2015-05-09,,Dog,Mixed Breed,1 year old
8802,2016-10-01,,Dog,Mixed Breed,8 weeks to 12 months old
8803,2016-04-15,,Dog,Mixed Breed,8 weeks to 12 months old
8804,2016-08-19,2018-07-11,Dog,Mixed Breed,8 years old
8805,2012-07-24,2012-08-10,Dog,Great Dane,3 years old
8806,2018-07-17,,Dog,Chihuahua,8 weeks to 12 months old
8807,2016-04-14,2018-12-15,Dog,Mixed Breed,8 weeks to 12 months old
8808,2018-04-24,2018-06-08,Dog,Golden Retriever,8 weeks to 12 months old
8809,2010-11-26,,Dog,Mixed Breed,1 year old
8810,2013-02-27,2015-07-28,Cat,Mixed Breed,1 year old
8811,2018-09-21,2018-10-24,Cat,Mixed Breed,8 weeks to 12 months old
8812,2016-03-16,2017-07-19,Cat,Mixed Breed,1 year old
8813,2012-01-20,,Dog,Golden Retriever,8 weeks to 12 months old
8814,2016-02-06,2019-01-24,Dog,Mixed Breed,8 weeks to 12 months old
8815,2011-12-14,2013-03-06,Dog,Golden Retriever,8 weeks to 12 months old
8816,2018-06-03,,Cat,Mixed Breed,3 years old
8817,2019-03-16,2019-07-15,Cat,Mixed Breed,1 year old
8818,2018-05-24,,Dog,Golden Retriever,8 weeks to 12 months old
8819,2014-03-28,2016-01-11,Dog,Mixed Breed,8 weeks to 12 months old
8820,2016-12-23,,Cat,Mixed Breed,8 weeks to 12 months old
8821,2015-10-05,2016-02-10,Cat,Mixed Breed,5 years old
8822,2016-06-15,2017-10-21,Dog,Mixed Breed,1 year old
8823,2013-09-22,2017-10-04,Dog,Golden Retriever,8 weeks to 12 months old
8824,2019-06-21,,Dog,Chihuahua,8 weeks to 12 months old
8825,2017-02-12,,Cat,Mixed Breed,8 weeks to 12 months old
8826,2013-12-12,,Dog,Mixed Breed,3 years old
8827,2018-10-02,,Dog,Mixed Breed,8 weeks to 12 months old
8828,2013-08-18,,Dog,Mixed Breed,8 weeks to 12 months old
8829,2019-02-26,,Cat,Mixed Breed,2 years old
8830,2012-08-01,2014-01-10,Cat,Mixed Breed,8 weeks to 12 months old
8831,2016-06-23,2016-10-07,Dog,Mixed Breed,8 weeks to 12 months old
8832,2015-01-28,2016-10-20,Dog,Mixed Breed,8 weeks to 12 months old
8833,2011-10-11,2011-12-09,Cat,Mixed Breed,2 years old
8834,2010-08-19,,Dog,Mixed Breed,8 weeks to 12 months old
8835,2018-12-04,,Cat,Mixed Breed,8 weeks to 12 months old
8836,2014-04-24,2014-07-09,Dog,Mixed Breed,8 weeks to 12 months old
8837,2015-12-02,2015-12-22,Dog,Mixed Breed,8 weeks to 12 months old
8838,2012-09-12,,Dog,Mixed Breed,1 year old
8839,2018-05-10,,Dog,Golden Retriever,1 year old
8840,2013-02-25,2013-04-22,Cat,Mixed Breed,3 years old
8841,2015-12-28,2016-06-08,Dog,Mixed Breed,1 year old
8842,2015-07-17,,Dog,Mixed Breed,9 years old
8843,2018-08-07,,Cat,Mixed Breed,4 years old
8844,2019-09-17,,Dog,Mixed Breed,8 weeks to 12 months old
8845,2018-10-06,2019-05-09,Cat,Mixed Breed,1 year old
8846,2015-12-01,2016-05-07,Cat,Mixed Breed,8 weeks to 12 months old
8847,2016-12-24,2017-01-30,Cat,Mixed Breed,2 years old
8848,2018-03-23,2019-05-17,Dog,Chihuahua,8 weeks to 12 months old
8849,2016-12-21,2017-07-14,Dog,Great Dane,8 weeks to 12 months old
8850,2018-09-28,,Cat,Mixed Breed,1 year old
8851,2015-07-29,,Dog,Mixed Breed,8 weeks to 12 months old
8852,2016-06-12,,Dog,Mixed Breed,8 weeks to 12 months old
8853,2014-06-08,,Dog,Mixed Breed,8 weeks to 12 months old
8854,2016-09-01,,Dog,French Bulldog,8 weeks to 12 months old
8855,2016-01-26,2017-06-19,Dog,Mixed Breed,10 years old
8856,2016-04-20,2016-12-20,Cat,Mixed Breed,5 years old
8857,2015-09-11,2018-03-11,Cat,Mixed Breed,8 weeks to 12 months old
8858,2011-07-20,2012-10-26,Dog,Mixed Breed,2 years old
8859,2010-11-30,2018-01-30,Dog,Mixed Breed,8 weeks to 12 months old
8860,2012-09-26,,Dog,Great Dane,4 years old
8861,2013-09-08,2017-12-05,Cat,Mixed Breed,1 year old
8862,2016-09-28,2017-03-07,Cat,Mixed Breed,1 year old
8863,2019-07-02,,Dog,Golden Retriever,8 weeks to 12 months old
8864,2013-01-01,,Dog,Mixed Breed,8 weeks to 12 months old
8865,2015-04-22,2015-06-24,Cat,Mixed Breed,1 year old
8866,2018-09-24,,Cat,Mixed Breed,1 year old
8867,2010-12-07,2016-12-05,Dog,Mixed Breed,2 years old
8868,2015-07-21,,Cat,Mixed Breed,8 weeks to 12 months old
8869,2018-07-05,,Cat,Mixed Breed,4 years old
8870,2018-08-17,,Dog,French Bulldog,1 year old
8871,2015-01-20,2019-06-24,Dog,Mixed Breed,6 years old
8872,2012-12-22,2014-09-12,Dog,Golden Retriever,4 years old
8873,2011-06-09,2012-08-17,Dog,Mixed Breed,8 weeks to 12 months old
8874,2010-09-18,,Dog,Mixed Breed,8 weeks to 12 months old
8875,2011-02-15,2011-03-31,Cat,Mixed Breed,8 weeks to 12 months old
8876,2015-09-26,2016-05-05,Dog,Mixed Breed,1 year old
8877,2012-10-05,2019-05-15,Cat,Mixed Breed,8 years old
8878,2015-03-31,,Dog,Golden Retriever,8 weeks to 12 months old
8879,2016-07-07,,Dog,Mixed Breed,4 years old
8880,2015-05-12,2016-07-28,Dog,Mixed Breed,4 years old
8881,2017-04-24,2017-12-29,Cat,Mixed Breed,2 years old
8882,2019-05-11,,Cat,Mixed Breed,8 weeks to 12 months old
8883,2019-01-18,,Cat,Mixed Breed,8 weeks to 12 months old
8884,2017-08-21,,Dog,Golden Retriever,8 weeks to 12 months old
8885,2017-10-03,,Cat,Mixed Breed,8 weeks to 12 months old
8886,2015-09-01,2016-02-09,Cat,Mixed Breed,8 weeks to 12 months old
8887,2015-06-10,2016-03-17,Dog,Mixed Breed,8 weeks to 12 months old
8888,2018-10-27,,Cat,Mixed Breed,8 weeks to 12 months old
8889,2018-06-27,,Dog,Golden Retriever,1 year old
8890,2017-11-01,,Dog,Chihuahua,8 weeks to 12 months old
8891,2012-08-05,,Cat,Mixed Breed,1 year old
8892,2014-08-28,2015-10-19,Dog,Mixed Breed,8 weeks to 12 months old
8893,2015-08-12,,Dog,Mixed Breed,8 weeks to 12 months old
8894,2019-04-25,,Cat,Mixed Breed,8 weeks to 12 months old
8895,2019-04-03,,Cat,Mixed Breed,4 years old
8896,2019-08-01,,Cat,Mixed Breed,3 years old
8897,2015-11-25,,Cat,Mixed Breed,8 years old
8898,2015-12-18,2018-06-13,Dog,Golden Retriever,8 weeks to 12 months old
8899,2017-09-24,2017-11-25,Dog,French Bulldog,8 weeks to 12 months old
8900,2013-09-16,2019-03-22,Cat,Mixed Breed,8 weeks to 12 months old
8901,2018-06-08,,Dog,Chihuahua,8 weeks to 12 months old
8902,2018-02-03,2019-06-18,Dog,Chihuahua,12 years old
8903,2015-11-27,2019-09-06,Dog,Mixed Breed,1 year old
8904,2012-11-28,2017-04-14,Dog,Mixed Breed,8 weeks to 12 months old
8905,2011-07-06,2011-07-12,Dog,Mixed Breed,1 year old
8906,2013-08-26,,Dog,Mixed Breed,8 weeks to 12 months old
8907,2012-11-05,,Dog,Mixed Breed,8 weeks to 12 months old
8908,2011-08-27,2018-12-05,Cat,Mixed Breed,7 years old
8909,2013-11-06,,Cat,Ragdoll,8 weeks to 12 months old
8910,2016-06-10,,Dog,Mixed Breed,8 years old
8911,2015-10-29,2015-10-29,Dog,Golden Retriever,2 years old
8912,2019-11-27,,Dog,Golden Retriever,5 years old
